Id,Label,salary low,salary median,salary high,national_count,Degré,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Modularity Class
8379,client services manager,54090.0,80000.0,125767.0,46898.0,15,15.0,0.0,15.0,17
9174,admissions advisor,36540.0,44199.0,54689.0,23468.0,16,16.0,3.0,13.0,17
9303,retail sales consultant,35525.0,47484.0,60900.0,152529.0,19,19.0,4.0,15.0,17
9573,appraiser,36751.0,48102.0,85700.0,11305.0,1,1.0,1.0,0.0,17
9705,retail store manager,32625.0,55825.0,79119.0,154744.0,20,20.0,5.0,15.0,17
10012,regional sales representative,43267.0,64750.0,116954.0,152529.0,13,13.0,0.0,13.0,17
10018,major account executive,57745.0,106575.0,185000.0,48466.0,16,16.0,2.0,14.0,17
10019,regional account executive,39670.0,72040.0,166460.0,48466.0,15,15.0,1.0,14.0,17
10023,territory account manager,43608.0,86615.0,196288.0,46898.0,13,13.0,0.0,13.0,17
10496,senior specialty sales representative,77206.0,104000.0,118755.0,152529.0,1,1.0,1.0,0.0,17
10588,senior territory manager,70630.0,98000.0,125959.0,45179.0,15,15.0,1.0,14.0,17
10638,catering sales manager,36632.0,46549.0,65730.0,45179.0,9,9.0,3.0,6.0,17
10814,business account executive,54266.0,76811.0,105280.0,48466.0,15,15.0,1.0,14.0,17
10982,station manager,35691.0,50750.0,81969.0,17326.0,11,11.0,0.0,11.0,17
11062,field manager,38678.0,53818.0,98093.0,40390.0,10,10.0,0.0,10.0,17
11089,head golf professional,34000.0,55038.0,60682.0,179534.0,1,1.0,0.0,1.0,17
11191,route sales representative,34021.0,50232.0,66499.0,152529.0,14,14.0,0.0,14.0,17
11443,terminal manager,49285.0,69117.0,94395.0,75260.0,15,15.0,2.0,13.0,17
11875,promotions manager,62766.0,72258.0,122839.0,40390.0,9,9.0,0.0,9.0,17
12042,assistant media buyer,28816.0,31962.0,35354.0,41535.0,1,1.0,1.0,0.0,14
12093,assistant sales manager,31897.0,46325.0,69506.0,38393.0,15,15.0,0.0,15.0,17
12128,advertising sales manager,62493.0,90795.0,164372.0,45179.0,12,12.0,2.0,10.0,17
12134,service center manager,38860.0,67685.0,101648.0,125918.0,12,12.0,1.0,11.0,17
12392,senior admissions representative,42362.0,49000.0,71225.0,31541.0,5,5.0,2.0,3.0,17
12430,executive sales consultant,97435.0,115752.0,149485.0,14378.0,3,3.0,1.0,2.0,17
12438,admission representative,35419.0,42158.0,55415.0,15948.0,4,4.0,1.0,3.0,17
12535,admissions manager,45441.0,64450.0,88305.0,17326.0,3,3.0,1.0,2.0,17
12538,national accounts manager,43793.0,97125.0,170000.0,46898.0,16,16.0,1.0,15.0,17
12539,membership director,28037.0,51518.0,77334.0,14155.0,4,4.0,0.0,4.0,17
12820,strategic account manager,52581.0,105145.0,220188.0,46898.0,15,15.0,1.0,14.0,17
12821,major account manager,54720.0,95410.0,207659.0,46898.0,15,15.0,1.0,14.0,17
12957,director of sales operations,106016.0,132950.0,181187.0,14155.0,6,6.0,1.0,5.0,17
13452,senior product line manager,116840.0,148088.0,171147.0,33317.0,4,4.0,0.0,4.0,8
13572,technical marketing manager,84144.0,124435.0,156873.0,33317.0,2,2.0,1.0,1.0,8
14104,deli manager,31666.0,40752.0,64970.0,52916.0,6,6.0,0.0,6.0,17
14192,inside sales,33016.0,48576.0,88906.0,15948.0,8,8.0,1.0,7.0,17
14516,international sales manager,49582.0,72040.0,103941.0,45179.0,14,14.0,0.0,14.0,17
14563,retail assistant manager,38554.0,45716.0,59965.0,154744.0,2,2.0,1.0,1.0,17
14893,enterprise account executive,79796.0,172275.0,255044.0,48466.0,15,15.0,1.0,14.0,17
15002,enrollment advisor,38000.0,42322.0,51781.0,23468.0,8,8.0,1.0,7.0,17
15004,sales account manager,38725.0,76163.0,137300.0,45179.0,14,14.0,1.0,13.0,17
15366,group sales manager,39872.0,47622.0,69220.0,45179.0,15,15.0,1.0,14.0,17
15519,business sales manager,55435.0,105560.0,128725.0,45179.0,4,4.0,1.0,3.0,17
15602,advertising account executive,37448.0,60626.0,124304.0,48466.0,11,11.0,1.0,10.0,17
15840,advertising sales representative,29175.0,61235.0,103771.0,152529.0,5,5.0,1.0,4.0,17
15849,inside sales associate,32966.0,46209.0,77257.0,179184.0,9,9.0,1.0,8.0,17
16342,general sales manager,42322.0,83677.0,151459.0,32028.0,14,14.0,0.0,14.0,17
16372,retail sales merchandiser,26390.0,38000.0,43138.0,179534.0,1,1.0,0.0,1.0,17
16555,freight operation supervisor,49000.0,53000.0,62423.0,75260.0,1,1.0,1.0,0.0,17
16556,freight operations supervisor,49000.0,53000.0,62423.0,75260.0,1,1.0,1.0,0.0,17
16561,inside sales consultant,37484.0,69109.0,120400.0,14378.0,6,6.0,0.0,6.0,17
16656,branch sales manager,49222.0,60957.0,102066.0,45179.0,15,15.0,0.0,15.0,17
16914,field marketing manager,53288.0,76125.0,110942.0,40390.0,16,16.0,1.0,15.0,17
18040,outside sales,31046.0,51884.0,96532.0,14378.0,7,7.0,1.0,6.0,17
19131,direct sales representative,29907.0,54500.0,81200.0,152529.0,16,16.0,1.0,15.0,17
19783,regional marketing manager,47171.0,74322.0,149633.0,40390.0,16,16.0,1.0,15.0,17
21402,revenue manager,46005.0,60952.0,97618.0,10801.0,7,7.0,2.0,5.0,17
21426,inside sales engineer,45675.0,58654.0,80000.0,15948.0,1,1.0,0.0,1.0,17
21545,channel account manager,59000.0,115153.0,201048.0,46898.0,7,7.0,1.0,6.0,17
22043,sales marketing,40240.0,62930.0,124125.0,40390.0,3,3.0,1.0,2.0,17
22114,channel sales manager,73290.0,129032.0,203000.0,45179.0,14,14.0,1.0,13.0,17
36,assistant manager,30360.0,43167.0,67077.0,38393.0,313,313.0,299.0,14.0,16
69,cashier,10323.0,19425.0,31897.0,179534.0,172,172.0,159.0,13.0,16
71,office assistant,19991.0,31013.0,46862.0,39258.0,78,78.0,64.0,14.0,16
103,sales associate,17733.0,38063.0,75542.0,179184.0,310,310.0,296.0,14.0,16
111,customer service representative,24774.0,34064.0,49514.0,125918.0,277,277.0,263.0,14.0,16
119,administrative assistant,34374.0,58903.0,79323.0,39258.0,402,402.0,389.0,13.0,16
124,office manager,31465.0,44655.0,68000.0,17326.0,234,234.0,219.0,15.0,16
147,receptionist,21677.0,32000.0,42264.0,87558.0,147,147.0,133.0,14.0,16
171,project coordinator,36382.0,49661.0,72826.0,90853.0,64,64.0,49.0,15.0,16
174,operations manager,48835.0,78678.0,127362.0,75260.0,160,160.0,149.0,11.0,17
176,server,8803.0,24383.0,40600.0,49115.0,62,62.0,49.0,13.0,16
226,facilities manager,48747.0,77419.0,126322.0,14556.0,20,20.0,7.0,13.0,15
227,store manager,33693.0,48563.0,75542.0,154744.0,141,141.0,126.0,15.0,17
229,assistant store manager,51207.0,57567.0,68527.0,154744.0,50,50.0,36.0,14.0,17
230,medical assistant,23663.0,32500.0,44665.0,39801.0,46,46.0,36.0,10.0,16
261,lab assistant,26196.0,32480.0,54726.0,13689.0,15,15.0,2.0,13.0,16
268,assistant,28124.0,37427.0,55415.0,39258.0,19,19.0,5.0,14.0,16
269,secretary,23298.0,36521.0,55913.0,11221.0,63,63.0,51.0,12.0,16
272,data entry clerk,23287.0,30180.0,38906.0,10557.0,26,26.0,14.0,12.0,16
278,executive assistant,39885.0,56859.0,77419.0,16512.0,134,134.0,122.0,12.0,16
342,staff writer,32482.0,44387.0,66984.0,15200.0,9,9.0,4.0,5.0,10
354,teller,16647.0,24446.0,30927.0,40440.0,28,28.0,14.0,14.0,16
355,security officer,20300.0,30000.0,49970.0,20224.0,65,65.0,55.0,10.0,18
356,security guard,17786.0,26626.0,39986.0,20224.0,42,42.0,33.0,9.0,18
357,customer service,26323.0,35525.0,52780.0,125918.0,22,22.0,8.0,14.0,16
394,crew member,8718.0,20201.0,32641.0,179534.0,18,18.0,5.0,13.0,16
454,customer service agent,21824.0,30450.0,41488.0,125918.0,16,16.0,3.0,13.0,16
511,recruiting coordinator,32483.0,46000.0,59661.0,31541.0,11,11.0,1.0,10.0,6
519,executive administrative assistant,38119.0,53161.0,74034.0,16512.0,31,31.0,19.0,12.0,16
520,senior administrative assistant,39585.0,51148.0,66499.0,39258.0,26,26.0,14.0,12.0,16
521,executive secretary,35200.0,47845.0,60115.0,16512.0,24,24.0,13.0,11.0,16
538,office administrator,47622.0,66499.0,115708.0,17326.0,25,25.0,12.0,13.0,16
539,assistant branch manager,33501.0,42529.0,56774.0,38393.0,25,25.0,11.0,14.0,16
540,area manager,40600.0,65975.0,110635.0,45179.0,23,23.0,9.0,14.0,17
641,project administrator,38000.0,52000.0,75440.0,90853.0,19,19.0,4.0,15.0,16
651,site manager,34907.0,54710.0,101025.0,75260.0,14,14.0,3.0,11.0,17
655,bartender,12071.0,30108.0,48840.0,10899.0,30,30.0,16.0,14.0,16
695,site supervisor,28903.0,40000.0,66499.0,15225.0,14,14.0,1.0,13.0,16
711,shift supervisor,17996.0,39226.0,80193.0,88232.0,18,18.0,4.0,14.0,16
772,assistant general manager,30450.0,43645.0,71050.0,32028.0,36,36.0,21.0,15.0,17
773,restaurant manager,36000.0,46000.0,59354.0,52916.0,30,30.0,16.0,14.0,17
811,facility manager,48747.0,77419.0,126322.0,14556.0,18,18.0,4.0,14.0,15
821,service manager,67272.0,100000.0,125853.0,75260.0,30,30.0,15.0,15.0,15
825,facilities coordinator,35513.0,41500.0,52772.0,17326.0,12,12.0,1.0,11.0,16
826,property manager,34503.0,53603.0,79198.0,14556.0,26,26.0,14.0,12.0,15
828,department manager,31490.0,46500.0,79068.0,154744.0,24,24.0,10.0,14.0,17
829,co manager,31897.0,44153.0,66399.0,154744.0,17,17.0,2.0,15.0,17
830,phlebotomist,26275.0,31897.0,43250.0,54178.0,13,13.0,5.0,8.0,16
832,nursing assistant,21338.0,26719.0,40821.0,79047.0,13,13.0,3.0,10.0,16
845,data entry,18265.0,28991.0,38888.0,36992.0,14,14.0,1.0,13.0,16
846,front desk receptionist,23010.0,36075.0,47859.0,87558.0,13,13.0,1.0,12.0,16
848,office coordinator,26280.0,38791.0,53677.0,17326.0,14,14.0,0.0,14.0,16
849,travel consultant,30000.0,35322.0,53053.0,43263.0,11,11.0,0.0,11.0,16
866,claims representative,38151.0,48641.0,62706.0,11305.0,15,15.0,4.0,11.0,16
922,cna,21558.0,30968.0,37213.0,79047.0,8,8.0,2.0,6.0,16
931,legal administrative assistant,40257.0,55825.0,72045.0,39258.0,9,9.0,0.0,9.0,16
936,file clerk,24163.0,28915.0,31986.0,10557.0,12,12.0,2.0,10.0,16
942,medical secretary,27278.0,38276.0,48305.0,11221.0,10,10.0,0.0,10.0,16
952,senior executive assistant,55132.0,69823.0,95551.0,16512.0,13,13.0,2.0,11.0,16
955,treasurer,56729.0,92862.0,160542.0,30315.0,13,13.0,0.0,13.0,16
1156,head teller,25389.0,32136.0,39879.0,40440.0,19,19.0,5.0,14.0,16
1157,senior teller,22779.0,28058.0,34703.0,40440.0,18,18.0,4.0,14.0,16
1158,lead teller,25000.0,29158.0,35000.0,40440.0,13,13.0,2.0,11.0,16
1159,security supervisor,28214.0,37682.0,50807.0,20224.0,20,20.0,7.0,13.0,18
1161,driver,22066.0,47845.0,77517.0,382544.0,38,38.0,28.0,10.0,18
1163,correctional officer,27743.0,38013.0,56130.0,20224.0,14,14.0,3.0,11.0,18
1165,warehouse worker,21418.0,30225.0,43173.0,88232.0,17,17.0,5.0,12.0,18
1166,delivery driver,18518.0,40000.0,78280.0,80658.0,22,22.0,11.0,11.0,18
1173,project assistant,30450.0,38830.0,49946.0,90853.0,15,15.0,2.0,13.0,16
1185,inventory specialist,25497.0,39288.0,56433.0,41535.0,13,13.0,0.0,13.0,18
1188,administrative secretary,28793.0,37466.0,55962.0,11221.0,13,13.0,1.0,12.0,16
1207,assistant project manager,78526.0,86448.0,98678.0,90853.0,15,15.0,3.0,12.0,16
1264,cook,11344.0,23710.0,37659.0,36304.0,20,20.0,10.0,10.0,18
1276,real estate agent,25001.0,50375.0,101332.0,14556.0,19,19.0,4.0,15.0,16
1301,teachers assistant,22258.0,28210.0,45166.0,48301.0,15,15.0,1.0,14.0,16
1310,night auditor,19941.0,26098.0,38114.0,30315.0,20,20.0,7.0,13.0,16
1323,photographer,22663.0,40258.0,72040.0,22536.0,10,10.0,2.0,8.0,16
1390,customer service supervisor,47889.0,61361.0,73962.0,125918.0,22,22.0,7.0,15.0,16
1418,waitress,7554.0,21583.0,36574.0,49115.0,16,16.0,3.0,13.0,16
1446,truck driver,32375.0,48563.0,73385.0,80658.0,21,21.0,16.0,5.0,18
1461,forklift operator,20790.0,30108.0,36645.0,20084.0,15,15.0,8.0,7.0,18
1504,administrative coordinator,33545.0,44332.0,60181.0,39258.0,18,18.0,3.0,15.0,16
1505,administrative assistant ii,31905.0,42240.0,55561.0,39258.0,15,15.0,1.0,14.0,16
1546,records clerk,25655.0,31007.0,38845.0,87558.0,8,8.0,2.0,6.0,16
1584,resident assistant,6090.0,10150.0,25806.0,79047.0,12,12.0,0.0,12.0,16
1651,operations specialist,33498.0,48563.0,80532.0,75260.0,16,16.0,3.0,13.0,16
1778,bar manager,33500.0,44660.0,53000.0,52916.0,18,18.0,4.0,14.0,17
1780,waiter,12759.0,22166.0,37771.0,49115.0,13,13.0,1.0,12.0,16
1859,operation manager,48835.0,78678.0,127362.0,75260.0,12,12.0,1.0,11.0,17
1875,student,2443.0,22166.0,53959.0,80658.0,13,13.0,1.0,12.0,18
1921,technical assistant,35000.0,45663.0,68032.0,13689.0,16,16.0,1.0,15.0,16
2031,automotive technician,34000.0,51449.0,74699.0,26483.0,6,6.0,0.0,6.0,15
2050,maintenance,28138.0,44332.0,74426.0,19108.0,10,10.0,1.0,9.0,18
2125,kitchen manager,34718.0,45675.0,57125.0,52916.0,17,17.0,8.0,9.0,17
2126,front office manager,33249.0,45824.0,66504.0,17326.0,29,29.0,14.0,15.0,16
2127,assistant restaurant manager,31359.0,41783.0,59354.0,52916.0,8,8.0,1.0,7.0,17
2128,food beverage manager,38326.0,47095.0,70458.0,52916.0,12,12.0,3.0,9.0,17
2193,service advisor,30450.0,50361.0,80759.0,125918.0,20,20.0,6.0,14.0,15
2194,assistant service manager,31001.0,46451.0,88120.0,38393.0,9,9.0,4.0,5.0,15
2195,service director,60765.0,106145.0,161548.0,125918.0,6,6.0,2.0,4.0,15
2199,material handler,25649.0,38039.0,53345.0,20084.0,23,23.0,14.0,9.0,18
2205,community manager,33548.0,51971.0,79788.0,14556.0,17,17.0,5.0,12.0,15
2220,certified pharmacy technician,19701.0,28000.0,40526.0,51953.0,13,13.0,1.0,12.0,16
2237,service representative,31188.0,42373.0,62659.0,125918.0,13,13.0,0.0,13.0,16
2262,clerk,18581.0,30833.0,54941.0,10911.0,16,16.0,2.0,14.0,16
2266,patient account representative,26055.0,35225.0,41290.0,14378.0,9,9.0,0.0,9.0,16
2271,travel agent,29180.0,37048.0,55286.0,125918.0,10,10.0,1.0,9.0,16
2304,senior claims representative,47982.0,59458.0,75540.0,11305.0,5,5.0,4.0,1.0,16
2305,claims examiner,31975.0,47226.0,69940.0,11305.0,22,22.0,9.0,13.0,16
2306,claims adjuster,40827.0,54910.0,65276.0,11305.0,18,18.0,4.0,14.0,16
2307,claims specialist,43599.0,61018.0,91924.0,11305.0,13,13.0,2.0,11.0,16
2309,claims processor,26366.0,33283.0,44134.0,11305.0,11,11.0,1.0,10.0,16
2311,medical doctor,130877.0,175591.0,297702.0,39801.0,1,1.0,0.0,1.0,16
2375,housekeeping supervisor,24345.0,33830.0,55930.0,19108.0,16,16.0,4.0,12.0,17
2376,custodian,18663.0,35097.0,53919.0,25849.0,9,9.0,1.0,8.0,18
2377,loader,11749.0,30217.0,47117.0,88232.0,11,11.0,0.0,11.0,18
2378,warehouse associate,20473.0,28987.0,44914.0,88232.0,19,19.0,8.0,11.0,18
2388,sales assistant,27701.0,36128.0,53323.0,39258.0,17,17.0,2.0,15.0,16
2396,house manager,25841.0,30467.0,41260.0,52916.0,14,14.0,0.0,14.0,16
2469,farm manager,36690.0,45092.0,72054.0,46898.0,1,1.0,0.0,1.0,17
2514,special agent,70000.0,122815.0,155000.0,11523.0,5,5.0,3.0,2.0,18
2519,security specialist,44903.0,64120.0,105673.0,41847.0,11,11.0,1.0,10.0,18
2746,route driver,27961.0,44000.0,67388.0,80658.0,11,11.0,0.0,11.0,18
2842,training coordinator,33083.0,48563.0,72249.0,15225.0,14,14.0,2.0,12.0,16
2927,news reporter,25649.0,33885.0,53221.0,15200.0,1,1.0,0.0,1.0,16
2932,photojournalist,28750.0,38805.0,72040.0,22536.0,1,1.0,0.0,1.0,16
2959,merchandiser,32536.0,45675.0,68030.0,41535.0,20,20.0,7.0,13.0,17
3003,bank teller,17562.0,24573.0,32321.0,40440.0,16,16.0,2.0,14.0,16
3004,member service representative,26501.0,34460.0,39909.0,125918.0,14,14.0,1.0,13.0,16
3005,teller supervisor,26937.0,33086.0,39256.0,40440.0,15,15.0,3.0,12.0,16
3006,teller manager,31216.0,35466.0,42732.0,40440.0,9,9.0,2.0,7.0,16
3007,security manager,42327.0,65146.0,117777.0,41596.0,15,15.0,6.0,9.0,18
3008,police officer,37304.0,57000.0,90536.0,20224.0,23,23.0,11.0,12.0,18
3010,field supervisor,35481.0,56728.0,78706.0,37305.0,13,13.0,1.0,12.0,18
3013,investigator,40000.0,64750.0,116909.0,11523.0,14,14.0,2.0,12.0,18
3018,otr driver,25375.0,45710.0,66393.0,80658.0,7,7.0,2.0,5.0,18
3020,loss prevention supervisor,30570.0,35000.0,70115.0,20224.0,4,4.0,1.0,3.0,18
3022,line cook,14305.0,24106.0,36833.0,36304.0,11,11.0,4.0,7.0,18
3052,department supervisor,25806.0,37727.0,61018.0,263633.0,14,14.0,1.0,13.0,17
3053,escrow officer,39034.0,57735.0,100645.0,20224.0,7,7.0,1.0,6.0,16
3065,project supervisor,46196.0,70378.0,94206.0,30315.0,11,11.0,0.0,11.0,6
3089,transportation,23496.0,50088.0,60448.0,19471.0,4,4.0,1.0,3.0,18
3361,teacher coach,37001.0,48563.0,68708.0,48301.0,3,3.0,1.0,2.0,15
3369,front desk agent,17444.0,25446.0,49134.0,87558.0,21,21.0,7.0,14.0,16
3371,front office supervisor,25347.0,35505.0,57161.0,17326.0,16,16.0,4.0,12.0,16
3373,front desk supervisor,24568.0,30968.0,44678.0,87558.0,20,20.0,7.0,13.0,16
3429,program assistant,29770.0,37771.0,49874.0,35661.0,15,15.0,1.0,14.0,16
3438,customer service associate,20341.0,30217.0,41940.0,125918.0,16,16.0,2.0,14.0,16
3525,director of housekeeping,32213.0,50750.0,67453.0,18100.0,13,13.0,4.0,9.0,17
3534,administrative manager,51433.0,61787.0,86730.0,17326.0,14,14.0,0.0,14.0,16
3536,customer service manager,35501.0,51613.0,82017.0,125918.0,23,23.0,8.0,15.0,16
3537,senior customer service representative,29475.0,38382.0,53199.0,125918.0,15,15.0,1.0,14.0,16
3672,shipping supervisor,37808.0,50203.0,62993.0,88232.0,11,11.0,2.0,9.0,18
3707,operations coordinator,34673.0,44463.0,66026.0,75260.0,18,18.0,3.0,15.0,16
3740,administrative assistant iii,35890.0,46404.0,62930.0,39258.0,14,14.0,1.0,13.0,16
3774,staff sergeant,35861.0,50750.0,65000.0,11832.0,3,3.0,0.0,3.0,18
3791,management assistant,30360.0,43167.0,67077.0,39258.0,14,14.0,1.0,13.0,16
3804,administrative specialist,33682.0,45506.0,57620.0,39258.0,14,14.0,1.0,13.0,16
3824,staff assistant,28851.0,38570.0,50589.0,11832.0,13,13.0,0.0,13.0,16
3825,field representative,32100.0,43355.0,61018.0,152529.0,14,14.0,1.0,13.0,6
3879,associate manager,76030.0,171815.0,245501.0,33317.0,14,14.0,0.0,14.0,17
4057,customer service specialist,25881.0,37555.0,63078.0,125918.0,14,14.0,1.0,13.0,16
4073,assistant supervisor,32188.0,41808.0,48823.0,19108.0,14,14.0,0.0,14.0,16
4103,administrative,35466.0,55415.0,96425.0,39258.0,15,15.0,0.0,15.0,16
4430,admin assistant,32265.0,39939.0,59190.0,39258.0,13,13.0,1.0,12.0,16
4488,warehouse,25634.0,34392.0,47009.0,88232.0,12,12.0,1.0,11.0,18
4638,labor,20472.0,35233.0,58793.0,20084.0,3,3.0,0.0,3.0,15
4839,surveyor,38618.0,71142.0,90197.0,15225.0,4,4.0,0.0,4.0,16
4889,flight attendant,19580.0,38791.0,60000.0,16666.0,15,15.0,0.0,15.0,16
4984,assistant front office manager,34510.0,43355.0,55348.0,17326.0,15,15.0,6.0,9.0,16
4985,executive housekeeper,28903.0,51806.0,63919.0,16512.0,16,16.0,5.0,11.0,17
4986,front desk manager,31724.0,41105.0,55542.0,87558.0,17,17.0,2.0,15.0,16
4987,night manager,25000.0,40600.0,58870.0,88232.0,17,17.0,2.0,15.0,16
4988,shift manager,22580.0,60000.0,71500.0,75260.0,19,19.0,6.0,13.0,16
4989,restaurant general manager,34606.0,45675.0,64000.0,52916.0,15,15.0,2.0,13.0,17
4993,banquet manager,34177.0,51971.0,67194.0,154744.0,17,17.0,6.0,11.0,17
5076,parts manager,36871.0,51153.0,80725.0,32270.0,10,10.0,1.0,9.0,15
5078,service consultant,63000.0,78451.0,88747.0,125918.0,9,9.0,2.0,7.0,15
5090,housekeeping manager,32437.0,43899.0,56384.0,75260.0,14,14.0,4.0,10.0,17
5102,regional property manager,38233.0,72112.0,111092.0,14556.0,9,9.0,1.0,8.0,8
5103,asset manager,40002.0,75771.0,132873.0,14556.0,15,15.0,2.0,13.0,8
5105,resident manager,32083.0,57340.0,141886.0,32028.0,11,11.0,1.0,10.0,15
5107,senior community manager,50425.0,72258.0,132166.0,14556.0,1,1.0,1.0,0.0,15
5108,community director,34523.0,43645.0,64672.0,13674.0,3,3.0,1.0,2.0,15
5115,deli clerk,12440.0,24098.0,30389.0,10911.0,14,14.0,1.0,13.0,16
5183,second assistant manager,26974.0,32375.0,43900.0,38393.0,4,4.0,1.0,3.0,17
5202,sales coordinator,31897.0,41009.0,58477.0,14378.0,15,15.0,0.0,15.0,16
5218,senior collector,30986.0,37213.0,47203.0,30315.0,4,4.0,0.0,4.0,16
5226,stock clerk,15373.0,22247.0,37058.0,179534.0,9,9.0,0.0,9.0,18
5253,senior claims examiner,43491.0,70321.0,84566.0,11305.0,9,9.0,5.0,4.0,16
5254,senior claims adjuster,46417.0,58477.0,84911.0,11305.0,4,4.0,1.0,3.0,16
5261,claims supervisor,49500.0,67000.0,85000.0,11305.0,8,8.0,4.0,4.0,16
5262,claims manager,48929.0,82056.0,102549.0,11305.0,8,8.0,2.0,6.0,16
5263,claims assistant,28697.0,35525.0,50000.0,11305.0,9,9.0,2.0,7.0,16
5264,senior claims specialist,40402.0,69067.0,81200.0,11305.0,2,2.0,1.0,1.0,16
5339,shipping clerk,22101.0,31033.0,39941.0,10557.0,14,14.0,3.0,11.0,18
5362,executive housekeeping assistant,34423.0,41145.0,51286.0,16512.0,1,1.0,1.0,0.0,17
5363,shipping,28267.0,42322.0,49948.0,25849.0,12,12.0,3.0,9.0,18
5365,salon manager,27897.0,39929.0,53135.0,32028.0,8,8.0,0.0,8.0,16
5415,brand ambassador,35574.0,55000.0,93949.0,13674.0,8,8.0,0.0,8.0,16
5454,house officer,50332.0,52295.0,58087.0,20224.0,3,3.0,1.0,2.0,18
5522,executive administrator,40105.0,57471.0,78633.0,16512.0,14,14.0,0.0,14.0,16
5910,data coordinator,32449.0,42240.0,55920.0,36992.0,7,7.0,0.0,7.0,16
5915,corrections officer,27743.0,38013.0,56130.0,20224.0,12,12.0,1.0,11.0,18
6002,location manager,35000.0,42058.0,57788.0,75260.0,11,11.0,1.0,10.0,17
6104,corporate trainer,34993.0,50982.0,78205.0,31541.0,14,14.0,0.0,14.0,17
6107,recruitment coordinator,32483.0,46000.0,59661.0,31541.0,7,7.0,1.0,6.0,6
6319,senior merchandiser,74452.0,101923.0,140819.0,41535.0,7,7.0,3.0,4.0,17
6387,director of security,45982.0,76060.0,154699.0,14155.0,10,10.0,1.0,9.0,18
6388,loss prevention manager,35808.0,45000.0,63063.0,11523.0,12,12.0,3.0,9.0,18
6392,deputy sheriff,30000.0,45935.0,66649.0,35661.0,5,5.0,1.0,4.0,18
6393,detective,39857.0,61801.0,101556.0,11523.0,2,2.0,1.0,1.0,18
6394,police sergeant,61843.0,89320.0,112881.0,11523.0,2,2.0,1.0,1.0,18
6406,senior investigator,55413.0,70080.0,162982.0,11523.0,1,1.0,1.0,0.0,18
6407,communications officer,32261.0,53898.0,107648.0,18100.0,4,4.0,0.0,4.0,16
6419,security,23344.0,39578.0,83323.0,20224.0,15,15.0,1.0,14.0,18
6455,claims analyst,31094.0,40600.0,74458.0,11305.0,12,12.0,1.0,11.0,16
6484,escrow assistant,28631.0,37161.0,52251.0,39258.0,12,12.0,2.0,10.0,16
6552,french teacher,37819.0,46119.0,63779.0,48301.0,4,4.0,1.0,3.0,16
6634,inventory analyst,42717.0,53252.0,72286.0,27235.0,14,14.0,0.0,14.0,4
6726,visual merchandiser,27277.0,38031.0,62624.0,41535.0,20,20.0,5.0,15.0,17
6810,shop manager,31100.0,38570.0,57670.0,14375.0,10,10.0,0.0,10.0,16
7097,barista,10632.0,16625.0,27735.0,49115.0,14,14.0,0.0,14.0,16
7099,concierge,25042.0,32454.0,45286.0,87558.0,14,14.0,0.0,14.0,16
7214,development assistant,29356.0,36150.0,46924.0,16512.0,9,9.0,0.0,9.0,16
7215,key holder,13551.0,29021.0,36182.0,46898.0,12,12.0,0.0,12.0,16
7233,nurse assistant,21338.0,26719.0,40821.0,32093.0,8,8.0,0.0,8.0,16
7251,assistant executive housekeeper,34423.0,41145.0,51286.0,16512.0,11,11.0,4.0,7.0,17
7321,assistant merchandiser,38053.0,46500.0,60966.0,41535.0,2,2.0,1.0,1.0,17
7397,meat cutter,27981.0,33249.0,44729.0,36304.0,7,7.0,2.0,5.0,18
7413,land surveyor,45325.0,66481.0,85588.0,15225.0,1,1.0,1.0,0.0,16
7414,loss prevention specialist,27433.0,32480.0,52526.0,11523.0,1,1.0,0.0,1.0,17
7494,shipping manager,38606.0,49725.0,71637.0,75260.0,10,10.0,1.0,9.0,18
7639,sales support representative,31223.0,46451.0,58905.0,15948.0,9,9.0,1.0,8.0,16
7678,quality control,25517.0,39939.0,65975.0,14375.0,10,10.0,1.0,9.0,16
7981,implementation coordinator,41692.0,50000.0,72258.0,90853.0,5,5.0,1.0,4.0,16
8130,retail manager,34599.0,49548.0,70292.0,154744.0,14,14.0,1.0,13.0,17
8148,counter manager,31061.0,39715.0,58881.0,45179.0,10,10.0,0.0,10.0,17
8193,call center manager,40954.0,63000.0,95904.0,75260.0,16,16.0,3.0,13.0,16
8217,customer care manager,45471.0,61935.0,95690.0,125918.0,11,11.0,1.0,10.0,16
8253,audio visual technician,28455.0,44894.0,64710.0,33997.0,1,1.0,0.0,1.0,16
8631,material coordinator,34924.0,43000.0,48608.0,41535.0,3,3.0,0.0,3.0,4
8962,document control specialist,35705.0,57290.0,71747.0,23273.0,9,9.0,0.0,9.0,16
9354,rooms division manager,37893.0,48516.0,82186.0,11258.0,8,8.0,2.0,6.0,17
9355,director of services,53068.0,108503.0,168499.0,13674.0,3,3.0,2.0,1.0,17
9356,floor supervisor,24378.0,40800.0,50693.0,52916.0,14,14.0,1.0,13.0,16
9360,assistant banquet manager,29878.0,46446.0,62109.0,154744.0,4,4.0,1.0,3.0,17
9363,food and beverage manager,35561.0,46001.0,61240.0,52916.0,15,15.0,3.0,12.0,17
9364,beverage manager,39784.0,49360.0,64895.0,52916.0,8,8.0,1.0,7.0,17
9376,food and beverage director,33141.0,64134.0,94908.0,52916.0,13,13.0,1.0,12.0,17
